202.164.138.60 - - [31/Mar/2012:20:20:11 +0530] "GET /kuhsonline/Enc_password/kencrypt.js HTTP/1.1" 200 9143 "http://www.kuhas.ac.in/kuhsonline/main/login.php" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
202.164.138.60 - - [31/Mar/2012:20:20:12 +0530] "GET /kuhsonline/images/newimage.png HTTP/1.1" 404 613 "http://www.kuhas.ac.in/kuhsonline/main/login.php" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
202.164.138.60 - - [31/Mar/2012:20:20:12 +0530] "GET /kuhsonline/images/btn-go.gif HTTP/1.1" 200 710 "http://www.kuhas.ac.in/kuhsonline/main/login.php" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
202.164.138.60 - - [31/Mar/2012:20:20:11 +0530] "GET /kuhsonline/images/cap_logo.jpg HTTP/1.1" 200 1839559 "http://www.kuhas.ac.in/kuhsonline/main/head.php" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
202.164.138.60 - - [31/Mar/2012:20:20:20 +0530] "GET / HTTP/1.1" 200 1131 "http://www.google.co.in/url?sa=t&rct=j&q=www.kuhas.ac.in&source=web&cd=1&sqi=2&ved=0CCYQFjAA&url=http%3A%2F%2Fwww.kuhas.ac.in%2F&ei=mRl3T-XtMofVrQfJiYWqDQ&usg=AFQjCNEQIKImTH1gw4k48k7j2B_yoVRLfQ" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
202.164.138.60 - - [31/Mar/2012:20:20:20 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0)"
117.231.41.31 - - [31/Mar/2012:20:31:25 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
117.231.41.31 - - [31/Mar/2012:20:31:26 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
117.231.41.31 - - [31/Mar/2012:20:31:26 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
117.231.41.31 - - [31/Mar/2012:20:31:26 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
117.207.199.218 - - [31/Mar/2012:21:30:40 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.0.8) Gecko/2009032609 Firefox/3.0.8"
117.216.79.17 - - [31/Mar/2012:21:43:30 +0530] "GET / HTTP/1.1" 200 1131 "http://www.google.co.in/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&sqi=2&ved=0CEMQFjAD&url=http%3A%2F%2Fwww.kuhas.ac.in%2F&ei=HC13T5mvIMbPrQf_r9i7DQ&usg=AFQjCNEQIKImTH1gw4k48k7j2B_yoVRLfQ&sig2=BZocb-ajgb6U7l0qMhfgow" "Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
117.216.79.17 - - [31/Mar/2012:21:43:31 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
117.216.79.17 - - [31/Mar/2012:21:43:31 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0"
124.115.4.199 - - [31/Mar/2012:21:56:51 +0530] "GET / HTTP/1.1" 200 1131 "-" "Sosospider+(+http://help.soso.com/webspider.htm)"
116.68.116.81 - - [31/Mar/2012:22:01:34 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
116.68.116.81 - - [31/Mar/2012:22:01:40 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
14.194.255.132 - - [31/Mar/2012:22:22:15 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 sputnik 2.5.2.32"
14.194.255.132 - - [31/Mar/2012:22:22:15 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 sputnik 2.5.2.32"
14.194.255.132 - - [31/Mar/2012:22:22:18 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 sputnik 2.5.2.32"
14.194.255.132 - - [31/Mar/2012:22:22:28 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB; rv:1.9.2.25) Gecko/20111212 Firefox/3.6.25 sputnik 2.5.2.32"
101.63.139.48 - - [31/Mar/2012:22:38:31 +0530] "GET / HTTP/1.1" 200 1131 "http://www.reliancenetconnect.co.in/search.php?q=kuhas&channel=ui_new&sa=Search&sitesearch=0&start=0" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
101.63.139.48 - - [31/Mar/2012:22:38:32 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
101.63.139.48 - - [31/Mar/2012:22:38:32 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
101.63.139.48 - - [31/Mar/2012:22:38:33 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.2) Gecko/20100101 Firefox/10.0.2"
150.70.64.193 - - [31/Mar/2012:23:00:38 +0530] "GET / HTTP/1.0" 200 1131 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
150.70.64.193 - - [31/Mar/2012:23:00:46 +0530] "GET / HTTP/1.0" 200 1131 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)"
66.249.69.138 - - [31/Mar/2012:23:07:35 +0530] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.46.199.39 - - [31/Mar/2012:23:20:51 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.199.39 - - [31/Mar/2012:23:22:46 +0530] "GET /files/Remuneration%20-%20orders.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.69.138 - - [01/Apr/2012:00:43:28 +0530] "GET /kuhsonline/ HTTP/1.1" 302 80 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.138 - - [01/Apr/2012:00:43:29 +0530] "GET /kuhsonline/main/frame.html HTTP/1.1" 200 463 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
117.204.113.253 - - [01/Apr/2012:00:45:11 +0530] "GET /kuhsonline/zz_up_ld64/ HTTP/1.1" 403 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:11 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:49 +0530] "GET /upld8 HTTP/1.1" 301 419 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:49 +0530] "GET /upld8/ HTTP/1.1" 200 395 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:49 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:53 +0530] "GET / HTTP/1.1" 200 1131 "http://kuhas.ac.in/upld8/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:53 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:45:55 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:01 +0530] "GET /upld8/ HTTP/1.1" 200 395 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:01 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:07 +0530] "GET /upld8/ HTTP/1.1" 200 395 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:07 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:15 +0530] "GET /upld8/ HTTP/1.1" 200 395 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.113.253 - - [01/Apr/2012:00:46:15 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
65.52.108.146 - - [01/Apr/2012:01:49:24 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
65.52.108.146 - - [01/Apr/2012:01:50:08 +0530] "GET /files/exams/notifications/BAMS%20Timetable.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
74.6.22.161 - - [01/Apr/2012:02:17:51 +0530] "GET /rules.htm HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.22.180 - - [01/Apr/2012:02:19:13 +0530] "GET /officers.htm HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.22.153 - - [01/Apr/2012:02:26:09 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.69.138 - - [01/Apr/2012:05:14:52 +0530] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
124.115.4.202 - - [01/Apr/2012:05:58:25 +0530] "GET / HTTP/1.1" 200 1131 "-" "Sosospider+(+http://help.soso.com/webspider.htm)"
74.6.8.99 - - [01/Apr/2012:06:05:04 +0530] "GET /officers.htm HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
207.46.13.93 - - [01/Apr/2012:06:09:08 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.93 - - [01/Apr/2012:06:10:13 +0530] "GET /files/misc/quot/2011/list1.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
115.69.159.213 - - [01/Apr/2012:06:42:01 +0530] "GET / HTTP/1.1" 200 1131 "-" "SAMSUNG-GT-C3312/1.0 NetFront/4.2 Profile/MIDP-2.0 Configuration/CLDC-1.1"
117.204.127.74 - - [01/Apr/2012:07:28:47 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.204.127.74 - - [01/Apr/2012:07:28:48 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
98.137.72.236 - - [01/Apr/2012:07:33:19 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
117.204.121.201 - - [01/Apr/2012:07:36:52 +0530] "GET /files/syllabus/2010/anatomy.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2_1 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B405 Safari/531.21.10"
117.204.121.201 - - [01/Apr/2012:07:36:52 +0530] "GET /apple-touch-icon-precomposed.png HTTP/1.1" 403 613 "-" "MobileSafari/531.21.10 CFNetwork/467.12 Darwin/10.3.1"
117.204.121.201 - - [01/Apr/2012:07:36:52 +0530] "GET /apple-touch-icon.png HTTP/1.1" 403 613 "-" "MobileSafari/531.21.10 CFNetwork/467.12 Darwin/10.3.1"
67.159.44.24 - - [01/Apr/2012:07:43:21 +0530] "HEAD /files/syllabus/2010/b_nurs.pdf HTTP/1.1" 404 - "-" "-"
67.159.44.24 - - [01/Apr/2012:07:43:41 +0530] "HEAD /files/syllabus/2010/b_nurs.pdf HTTP/1.1" 404 - "-" "-"
74.125.16.210 - - [01/Apr/2012:07:44:12 +0530] "GET /files/syllabus/2010/b_nurs.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (SymbianOS/9.3; Series60/3.2 NokiaE72-1/071.004; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/533.4 (KHTML, like Gecko) NokiaBrowser/7.3.1.26 Mobile Safari/533.4 3gpp-gba,gzip(gfe) (via docs.google.com/viewer)"
173.203.223.46 - - [01/Apr/2012:07:52:57 +0530] "GET /notifications.htm HTTP/1.0" 404 613 "-" "Mozilla"
74.6.8.103 - - [01/Apr/2012:08:24:21 +0530] "GET /rules.htm HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp/3.0; http://help.yahoo.com/help/us/ysearch/slurp)"
117.207.161.214 - - [01/Apr/2012:08:29:59 +0530] "GET / HTTP/1.1" 200 1131 "http://education.mathrubhumi.com/php/showUniversity.php?stateid=13&linkid=64" "Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1"
117.207.161.214 - - [01/Apr/2012:08:29:59 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1"
117.207.161.214 - - [01/Apr/2012:08:30:00 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1"
66.249.69.138 - - [01/Apr/2012:08:37:36 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.138 - - [01/Apr/2012:08:37:36 +0530] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
117.196.147.213 - - [01/Apr/2012:08:40:35 +0530] "GET / HTTP/1.1" 200 1131 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.207.233.75 - - [01/Apr/2012:08:44:22 +0530] "GET / HTTP/1.1" 200 1131 "http://www.google.com/search?hl=en&source=hp&q=kuhas&gbv=1" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322)"
119.63.196.26 - - [01/Apr/2012:10:09:45 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Baiduspider+(+http://www.baidu.com/search/spider.htm)"
207.46.13.93 - - [01/Apr/2012:10:32:07 +0530] "GET /robots.txt HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.93 - - [01/Apr/2012:10:33:55 +0530] "GET /instructions/Instructions_to_Observers.pdf HTTP/1.1" 404 613 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
101.63.244.67 - - [01/Apr/2012:11:00:16 +0530] "GET / HTTP/1.1" 200 1131 "http://www.google.co.in/url?sa=t&rct=j&q=kuhas&source=web&cd=4&ved=0CEIQFjAD&url=http%3A%2F%2Fwww.kuhas.ac.in%2F&ei=5Od3T7m1EMP4rQfM_NizDQ&usg=AFQjCNEQIKImTH1gw4k48k7j2B_yoVRLfQ" "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0"
101.63.244.67 - - [01/Apr/2012:11:00:17 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0"
101.63.244.67 - - [01/Apr/2012:11:00:17 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko/20100101 Firefox/11.0"
117.206.44.223 - - [01/Apr/2012:11:25:02 +0530] "GET / HTTP/1.1" 200 1131 "http://www.google.co.in/url?sa=t&rct=j&q=www.kuhas.ac.in&source=web&cd=1&ved=0CCYQFjAA&url=http%3A%2F%2Fwww.kuhas.ac.in%2F&ei=6-x3T5T9LIHirAek9fG_DQ&usg=AFQjCNEQIKImTH1gw4k48k7j2B_yoVRLfQ" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
117.206.44.223 - - [01/Apr/2012:11:25:03 +0530] "GET /favicon.ico HTTP/1.1" 404 613 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.83 Safari/535.11"
207.46.199.39 - - [01/Apr/2012:12:08:12 +0530] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
